Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
394,VL-II-m-B-09720,"Biserica de lemn ""Intrarea Biserică”",în sat CIREŞU; comuna STROIEŞTI,,1782
395,VL-II-m-B-09721,"Biserica de lemn ""Sf. Voievozi”",sat CIUCHEŢI; comuna SINEŞTI,,1806
396,VL-II-m-B-09722,"Biserica de lemn ""Sf. Împăraţi”",sat CIUNGETU; comuna MALAIA,,1861
397,VL-II-m-B-09723,"Biserica ""Cuvioasa Paraschiva”",sat COASTA; comuna GOLEŞTI,,"1747 - 1749, ref. 1913, 1947"
398,VL-II-m-B-09724,"Biserica ""Sf. Nicolae”",sat COASTA; comuna PĂUŞEŞTI-MĂGLAŞI,79,"1693 - 1695, ref. 1824 - 1825"
399,VL-II-m-B-09726,"Biserica de lemn ""Cuvioasa Paraschiva”",sat COLŢEŞTI; comuna ALUNU,Cătun Ocracu,"1793 - 1794, ref. 1893- 1897"
400, VL-II-m-B-09727," Biserica ""Buna Vestire”", sat COPĂCENI; comuna COPĂCENI, Peste apa Cernei, 1804
401,VL-II-m-B-09728,"Biserica de lemn ""Cuvioasa Paraschiva”",sat COPĂCENI; comuna COPĂCENI,Bălteni,"1754, ref. 1775 -1780"
402,VL-II-m-B-09729,"Biserica de lemn ""Sf. Nicolae"", ""Sf. Filofteia” Maicii Domnului”",sat COPĂCENI; comuna RACOVIŢA COSTEŞTI,,1805
404,VL-II-m-B-09733,Casă cu prăvălie,sat COSTEŞTI; comuna COSTEŞTI,"109, în faţa Primăriei",sec. XIX
405,VL-II-m-B-09734,Stabilimentul băilor,sat COSTEŞTI; comuna COSTEŞTI,165,sec. XX
406,VL-II-m-B-09735,"Biserica ""Intrarea în Biserică” ""Sf. Nicolae”",şi sat CREMENARI; comuna GALICEA,Cartier Mijlocu,1826 - 1828
407,VL-II-m-B-09736,"Biserica de lemn ""Sf. Voievozi”",sat CREŢENI; comuna CREŢENI,,1767
