Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
274,MH-II-m-B-10217,Casă Popescu Eleodor,municipiul DROBETA TURNU SEVERIN,Str. Traian 80,1904
275,MH-II-m-B-10218,Casă Mleziva Venţel,municipiul DROBETA TURNU SEVERIN,Str. Traian 107,1912
276,MH-II-m-B-10219,Biblioteca Judeţeană şi Direcţia Sanitară,municipiul DROBETA TURNU SEVERIN,Str. Traian 115,1886
277,MH-II-m-B-10220,Casa Tănăsescu Ion,municipiul DROBETA TURNU SEVERIN,Str. Traian 117,sf. sec. XIX
278,MH-II-m-B-10221,Casă de negustor,municipiul DROBETA TURNU SEVERIN,Str. Traian 127,sf. sec. XIX
279,MH-II-m-B-10222,Casa Coica Cosmin,municipiul DROBETA TURNU SEVERIN,Str. Traian 129,sf. sec. XIX
280,MH-II-m-B-10223,Casa Boştenaru Elisabeta Mihalaiche Isam,municipiul DROBETA TURNU SEVERIN,Str. Traian 141,înc. sec. XX
281,MH-II-m-B-10224,Casa Marinescu Liviu,municipiul DROBETA TURNU SEVERIN,Str. Traian 173,prima jum. a sec. XX
282,MH-II-m-B-10225,Casa Osman Ecaterina,municipiul DROBETA TURNU SEVERIN TURNU SEVERIN,Str. Unirii 22,1900
284,MH-II-m-B-10227,Casa Popescu Marieta,municipiul DROBETA TURNU SEVERIN,Str. Unirii 77,1890
285,MH-II-m-B-10228,Casa Almăjeanu Aurora,municipiul DROBETA TURNU SEVERIN,Str. Unirii 78,1910
286,MH-II-m-B-10229,Casa Buşoi Emanuela,municipiul DROBETA TURNU SEVERIN,Str. Unirii 89,prima jum. a sec. XX
287,MH-II-m-B-10230,Casa Stuparu Tănase,municipiul DROBETA TURNU SEVERIN,Str. Vasilescu Matei 7,prima jum. a sec. XX
288,MH-II-m-B-10231,Casă,municipiul DROBETA TURNU SEVERIN,Str. Vasilescu Matei 10,1898
289,MH-II-m-B-10232,Casa Cuţitoiu Nicolae,municipiul DROBETA TURNU SEVERIN,Str. Vasilescu Matei 11,prima jum. a sec. XX
290,MH-II-m-B-10233,Casa Braşoveanu Ion,municipiul DROBETA TURNU SEVERIN,Str. Vasilescu Matei 15A,prima jum. a sec. XX
291,MH-II-m-B-10234,Casa Caucoş Aurica,municipiul DROBETA TURNU SEVERIN,Str. Vasilescu Matei 17,prima jum. a sec. XX
292,MH-II-m-B-10235,Casa Mucioniu Florentin,municipiul DROBETA TURNU SEVERIN,Str. Vasilescu Matei 18C,prima jum. a sec. XX
293,MH-II-m-B-10237,Casa Dobrescu Maresi Mihai,municipiul DROBETA TURNU SEVERIN,Str. Vasilescu Matei 22,prima jum. a sec. XX
294,MH-II-m-B-10236,Casa Licră Aneta,municipiul DROBETA TURNU SEVERIN,Str. Vasilescu Matei 49,prima jum. a sec. XX
295,MH-II-m-B-10238,"Casa Balu, Tatucu Sever",municipiul DROBETA TURNU SEVERIN TURNU SEVERIN,Bd. Vladimirescu Tudor 73,1930
297,MH-II-m-B-10240,Casa Ghiculescu Nicoletti,municipiul DROBETA TURNU SEVERIN,Bd. Vladimirescu Tudor 79,prima jum. a sec. XX
298,MH-II-m-B-10241,Casa Taflan Margareta,municipiul DROBETA TURNU SEVERIN,Bd. Vladimirescu Tudor 89,prima jum. a sec. XX
299,MH-II-m-B-10242,Banca Pireus,municipiul DROBETA TURNU SEVERIN,Bd. Vladimirescu Tudor 101,prima jum. a sec. XX
300,MH-II-m-B-10243,Casă,municipiul DROBETA TURNU SEVERIN,Bd. Vladimirescu Tudor 109,prima jum. a sec. XX
301,MH-II-m-B-10244,"Biserica ""Sf. Nicolae”",sat ALBULEŞTI; comuna DUMBRAVA,În centrul satului,sec. XIX
302,MH-II-m-B-10245,"Biserica ""Sf. Nicolae”",sat ALMĂJEL; comuna VLĂDAIA,În centrul satului,1867
303,MH-II-m-B-10246,"Biserica ""Sf. Nicolae”",sat ARVĂTEŞTI; comuna PRUNIŞOR,În centrul satului,1895
304,MH-II-m-B-10247,Moară,sat BAHNA; comuna ILOVIŢA,,1890
305,MH-II-m-B-10248,Casa Maria Ghiţă,sat BAHNA; comuna ILOVIŢA,Str. Principală 130,1880
306,MH-II-a-A-10249,Mănăstirea Baia de Aramă,oraş BAIA DE ARAMĂ,"În centrul oraşului, lângă piaţă",1699 - 1703
307,MH-II-m-A-10249.01,"Biserica ""Sf. Voievozi”",oraş BAIA DE ARAMĂ,"În centrul oraşului, lângă piaţă",1699 - 1703
308,MH-II-m-A-10249.02,Chilii,oraş BAIA DE ARAMĂ ARAMĂ,"În centrul oraşului, lângă piaţă",1699 - 1703
310,MH-II-m-B-10250,Casa Vasilescu,oraş BAIA DE ARAMĂ,Str. Minelor 54,sf. sec. XIX
311,MH-II-m-B-10251,Casă,oraş BAIA DE ARAMĂ,Str. Republicii 3,1901
312,MH-II-m-B-10252,Casă,oraş BAIA DE ARAMĂ,Str. Republicii 5,1901
313,MH-II-m-B-10253,Casă,oraş BAIA DE ARAMĂ,Str. Republicii 7,1901
