Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
290,IF-I-m-B-15200.03,Aşezare,sat IZVORANI; comuna CIOLPANI,"Pe malul stâng al văii Lacul Ciurii, la de sat","vest sec. II - I a. Chr., Epoca geto-dacică"
291,IF-I-m-B-15200.04,Aşezare,sat IZVORANI; comuna CIOLPANI,"Pe malul stâng al văii Lacul Ciurii, la de sat",vest Epoca bronzului
292,IF-I-s-B-15201,Situl arheologic de la Lipia,sat LIPIA; comuna GRUIU,"În punct ""Dealul Morii""",
293,IF-I-m-B-15201.01,Aşezare,sat LIPIA; comuna GRUIU,"În punct ""Dealul Morii""",sec. III p. Chr.
294,IF-I-m-B-15201.02,Aşezare,sat LIPIA; comuna GRUIU,"În punct ""Dealul Morii""",Hallstatt
295,IF-I-s-B-15202,Situl arheologic de la Lipia,sat LIPIA; comuna GRUIU,"În punct ""Maidan""",
296,IF-I-m-B-15202.01,Necropolă de înhumaţie,sat LIPIA; comuna GRUIU,"În punct ""Maidan""",sec. XV- XVI
297,IF-I-m-B-15202.02,Aşezare,sat LIPIA; comuna GRUIU,"În punct ""Maidan""","sec. IX - XI, Epoca medieval timpurie"
298,IF-I-m-B-15202.03,Necropolă de incineraţie,sat LIPIA; comuna GRUIU,"În punct ""Maidan""",sec. III p. Chr.
300,IF-I-s-B-15203,Situl arheologic de la Lipia,sat LIPIA; comuna GRUIU,"Pe malul sudic al pârâului Cociovaliştea, la est de hotarul cu comuna Moara Vlăsiei",
301,IF-I-m-B-15203.01,Aşezare,sat LIPIA; comuna GRUIU,"Pe malul sudic al pârâului Cociovaliştea, la est de hotarul cu comuna Moara Vlăsiei",sec. IV - VI p. Chr.
302,IF-I-m-B-15203.02,Aşezare,sat LIPIA; comuna GRUIU,"Pe malul sudic al pârâului Cociovaliştea, la est de hotarul cu comuna Moara Vlăsiei","Epoca bronzului, Cultura Tei"
303,IF-I-m-B-15203.03,Aşezare,sat LIPIA; comuna GRUIU,"Pe malul sudic (drept) al pârâului Cociovaliştea, la circa 300 m de podul şoselei Moara Vlăsiei-Lipia",Epoca bronzului
