Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
69,CS-I-m-B-10797.02,Aşezare,municipiul CARANSEBEŞ,"""Câmpul lui Andrei”, Cartier Balta Sărată, la cca. 150 m E de şoseaua Caransebeş - Orşova",Hallstatt
70,CS-I-m-B-10797.03,Aşezare,municipiul CARANSEBEŞ,"""Câmpul lui Andrei”, Cartier Balta Sărată, la cca. 150 m E de şoseaua Caransebeş - Orşova",Epoca bronzului
71,CS-I-m-B-10797.04,Aşezare,municipiul CARANSEBEŞ,"""Câmpul lui Andrei”, Cartier Balta Sărată, la cca. 150 m E de şoseaua Caransebeş - Orşova",Neolitic
72,CS-I-s-B-10798,Situl arheologic de la Caransebeş,municipiul CARANSEBEŞ,,
73,CS-I-m-B-10798.01,Aşezare,municipiul CARANSEBEŞ,"Cartier Balta Sărată, la 4 km de oraş",Epoca bronzului
74,CS-I-m-B-10798.02,Aşezare,municipiul CARANSEBEŞ,"Cartier Balta Sărată, la 4 km de oraş",Neolitic
75,CS-I-s-B-10799,"Situl arheologic de la Caransebeş, punct ""Mehala""",municipiul CARANSEBEŞ,"""Mehala”",
76,CS-I-m-B-10799.01,Necropolă,municipiul CARANSEBEŞ,"""Mehala”, lângă complexul zootehnic, pe partea stângă a râului Sebeş, la 1,5 km de şosea",sec. XIV
77,CS-I-m-B-10799.02,Villa rustica,municipiul CARANSEBEŞ,"""Mehala”, lângă complexul zootehnic, pe partea stângă a râului Sebeş, la 1,5 km de şosea","sec. II - III p. Chr., Epoca romană"
78,CS-I-s-A-10805,Castrul roman de la Tibiscum,municipiul CARANSEBEŞ,"""Peste ziduri”, Cartier Jupa","sec. II - IV p. Chr., Epoca romană"
79,CS-I-m-A-10805.01,Castru de piatră,municipiul CARANSEBEŞ,"""Peste ziduri”, Cartier Jupa, pe malul stâng al Timişului, la 200 m de fostul sat şi 6 km de oraş","sec. II - IV p. Chr., Epoca romană"
