Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
217,BZ-I-m-B-02255.01,Aşezare,sat NIŞCOV; comuna VERNEŞTI,"""La Măntoiu”, în marginea de N a satului","sec. II - III p. Chr., Cultura carpică"
218,BZ-I-m-B-02255.02,Necropolă,sat NIŞCOV; comuna VERNEŞTI,"""La Măntoiu”, în marginea de N a satului","sec. II - III p. Chr., Cultura carpică"
219,BZ-I-s-B-02256,Necropolă,sat OGRĂZILE; comuna MEREI,"La cca 1,5 km S de sat, spre DN 1B la 200 m de acesta","sec. III - IV p. Chr., Epoca migraţiilor, Cultura Sântana de Mureş - Cerneahov"
220,BZ-I-s-B-02257,Aşezare,sat OREAVU; comuna VALEA RÂMNICULUI,"Pe terasa înaltă a Râmnicului Sărat, în marginea de NE a satului","sec. IV - V p. Chr., Epoca migraţiilor"
221,BZ-I-s-B-02258,Aşezare,sat PÂRSCOV; comuna PÂRSCOV,"""La Mărăcine şi la vecini”, în vatra satului, la cca 250-300 m de intersecţia spre Lunca Frumoasă","mil. III - II, Epoca bronzului, Cultura Monteoru"
222, BZ-I-s-B-02259, Situl arheologic de la Petrişoru, sat PETRIŞORU; comuna RACOVIŢENI," ""Muchia Băjenarului”, în latura de SE a satului",
223,BZ-I-m-B-02259.01,Aşezare,sat PETRIŞORU; comuna RACOVIŢENI,"""Muchia Băjenarului”, în latura de SE a satului","sec. IV p. Chr., Epoca migraţiilor, Cultura Sântana de Mureş - Cerneahov"
224,BZ-I-m-B-02259.02,Aşezare,sat PETRIŞORU; comuna RACOVIŢENI,"""Muchia Băjenarului”, în latura de SE a satului","mil. II, Epoca bronzului, Cultura Monteoru, aspectul Petrişoru - Racoviţeni"
225,BZ-I-s-B-02260,Aşezare,sat PETRIŞORU; comuna RACOVIŢENI,"""Dealul Şumurdoaia”, la SE de sat, spre Movila Petrişorului","sec. V p. Chr., Epoca migraţiilor"
226,BZ-I-s-B-02261,Situl arheologic de la Pietroasa Mică,sat PIETROASA MICĂ; comuna PIETROASELE,"""Gruiul Dării”, la 1,5 km N de sat",
227,BZ-I-m-B-02261.01,Aşezare,sat PIETROASA MICĂ; comuna PIETROASELE,"""Gruiul Dării”, la 1,5 km N de sat",sec. XVIII
228,BZ-I-m-B-02261.02,Necropolă,sat PIETROASA MICĂ; comuna PIETROASELE,"""Gruiul Dării”, la 1,5 km N de sat, la 1,5 km N de sat","sec. IV p. Chr, Epoca migraţiilor, Cultura Sântana de Mureş - Cerneahov"
