Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
38,BH-I-s-B-00958,Ruine biserică,sat CRESTUR; comuna ABRĂMUŢ,"""La turnul ciunt” (Biserica veche)",sec. XV - XVI
39,BH-I-s-B-00959,Aşezare fortificată,sat CRESTUR; comuna ABRĂMUŢ,"""Cetăţuia”","Epoca bronzului, Cultura Otomani"
40,BH-I-s-B-00960,Aşezare,localitate componentă CUBULCUT; oraş SĂCUIENI,"""Pădurea lui Frater”",Neolitic
41,BH-I-s-B-00961,"Situl arheologic de la Curtuişeni, punct ""Dealul Cărămidăriei”",sat CURTUIŞENI; comuna CURTUIŞENI,"""Dealul Cărămidăriei”",
42,BH-I-m-B-00961.01,Aşezare,sat CURTUIŞENI; comuna CURTUIŞENI,"""Dealul Cărămidăriei”",sec. IX - XII
43,BH-I-m-B-00961.02,Necropolă,sat CURTUIŞENI; comuna CURTUIŞENI,"""Dealul Cărămidăriei”",Latène
44,BH-I-m-B-00961.03,Aşezare,sat CURTUIŞENI; comuna CURTUIŞENI CURTUIŞENI,"""Dealul Cărămidăriei”","Epoca bronzului, Cultura Suciu de Sus Cultura Wietenberg"
46,BH-I-m-B-00961.05,Aşezare,sat CURTUIŞENI; comuna CURTUIŞENI,"""Dealul Cărămidăriei”","Epoca bronzului, Cultura Otomani; cultura Wietenberg; cultura Suciu de Sus"
47,BH-I-s-B-00962,"Situl arheologic de la Curtuişeni, punct ""Dealul Capelei”",sat CURTUIŞENI; comuna CURTUIŞENI,"""Dealul Capelei”",
48,BH-I-m-B-00962.01,Ruine biserică,sat CURTUIŞENI; comuna CURTUIŞENI,"""Dealul Capelei”",sec. XIII - XIV
49,BH-I-m-B-00962.02,Cimitir medieval,sat CURTUIŞENI; comuna CURTUIŞENI,"""Dealul Capelei”",sec. XIII - XIV
50, BH-I-s-B-00963, Aşezare fortificată, sat DIOSIG; comuna DIOSIG," ""Insula Cetăţii”", Epoca bronzului
51,BH-I-s-B-00964,Fortificaţie,sat FINIŞ; comuna FINIŞ,"""Cetate”",sec. XIII - XIV
52,BH-I-s-B-00965,Aşezare,sat FUGHIU; comuna OŞORHEI,"""Râtul de Jos”",Neolitic
53,BH-I-s-B-00966,Aşezare,sat GALOŞPETRU; comuna TARCEA,"""Dealul Legii”",Neolitic
54,BH-I-s-B-00967,Aşezare,sat GALOŞPETRU; comuna TARCEA,"""Groapa cu lut”",Neolitic
55,BH-I-s-B-00968,"Situl arheologic de la Galoşpetru, punct ,,Pădurea lui Frater”",sat GALOŞPETRU; comuna TARCEA comuna TARCEA,"""Pădurea lui Frater”",
57,BH-I-m-B-00968.02,Aşezare,sat GALOŞPETRU; comuna TARCEA,"""Pădurea lui Frater”",Epoca bronzului
58,BH-I-m-B-00968.03,Aşezare,sat GALOŞPETRU; comuna TARCEA,"""Pădurea lui Frater”","sec. IV p. Chr., Neolitic"
59,BH-I-s-B-00969,Necropolă,sat GALOŞPETRU; comuna TARCEA,"""Dâmbul Morii”",sec. X
60,BH-I-s-B-00970,Aşezare,localitate componentă GHENETEA; municipiul MARGHITA,"""Nisipărie”",sec. II - IV p. Chr.
61,BH-I-s-B-00971,"Situl arheologic de la Girişu de Criş, punct ""La Râturi”",sat GIRIŞU DE CRIŞ; comuna GIRIŞU DE CRIŞ,"""La Râturi”",
62,BH-I-m-B-00971.01,Aşezare,sat GIRIŞU DE CRIŞ; comuna GIRIŞU DE CRIŞ,"""La Râturi”",sec. XI - XII
63,BH-I-m-B-00971.02,Aşezare,sat GIRIŞU DE CRIŞ; comuna GIRIŞU DE CRIŞ,"""La Râturi”","Hallstatt, Cultura Coţofeni"
64,BH-I-m-B-00971.03,Aşezare,sat GIRIŞU DE CRIŞ; comuna GIRIŞU DE CRIŞ,"""La Râturi”",Perioada de tranziţie la epoca bronzului
65,BH-I-s-B-00972,Aşezare fortificată,sat GIRIŞU DE CRIŞ; comuna GIRIŞU DE CRIŞ,"""Alceu”",Epoca bronzului
66,BH-I-s-B-00973,"Situl arheologic de la Girişu de Criş, punct ""Între poduri”",sat GIRIŞU DE CRIŞ; comuna GIRIŞU DE CRIŞ comuna GIRIŞU DE CRIŞ,"""Între poduri”",
68,BH-I-m-B-00973.02,Aşezare,sat GIRIŞU DE CRIŞ; comuna GIRIŞU DE CRIŞ,"""Între poduri”",sec. I a. Chr. - sec.I p. Chr.
69,BH-I-m-B-00973.03,Aşezare,sat GIRIŞU DE CRIŞ; comuna GIRIŞU DE CRIŞ,"""Între poduri”",Hallstatt
70,BH-I-s-B-00974,"Situl arheologic de la Girişu de Criş, punct ""Pietroasa”",sat GIRIŞU DE CRIŞ; comuna GIRIŞU DE CRIŞ,"""Pietroasa”",
71,BH-I-m-B-00974.01,Aşezare,sat GIRIŞU DE CRIŞ; comuna GIRIŞU DE CRIŞ,"""Pietroasa”",sec. XI - XIII
72,BH-I-m-B-00974.02,Aşezare,sat GIRIŞU DE CRIŞ; comuna GIRIŞU DE CRIŞ,"""Pietroasa”","sec. I a. Chr. - I p. Chr., Latène"
